Frequency: Avg: 3971.2, Core 0: 3955.5, Core 1: 3943.4, Core 2: 3996.3, Core 3: 3989.7, Temp: PackageId0,0: 89.0, Core0,0: 73.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 73.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 26.7, Core 0: 0.0, Core 1: 0.0, Core 2: 75.0, Core 3: 20.0, Power: package-0,0: 14.4, core,0: 11.5, uncore,0: 0, dram,0: 0.4, psys,0: 16.5, 
Frequency: Avg: 3498.8, Core 0: 3498.8, Core 1: 3498.8, Core 2: 3498.8, Core 3: 3498.8, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 88.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 88.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.6, core,0: 16.5, uncore,0: 0, dram,0: 0.3, psys,0: 27.3, 
Frequency: Avg: 3569.5, Core 0: 3569.0, Core 1: 3569.3, Core 2: 3569.6, Core 3: 3569.9, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 88.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 88.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 24.1, core,0: 18.8, uncore,0: 0, dram,0: 0.3, psys,0: 22.6, 
Frequency: Avg: 3599.7, Core 0: 3599.7, Core 1: 3599.7, Core 2: 3599.7, Core 3: 3599.6, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 88.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 88.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.2, core,0: 18.7, uncore,0: 0, dram,0: 0.3, psys,0: 27.8, 
Frequency: Avg: 3599.3, Core 0: 3599.3, Core 1: 3599.3, Core 2: 3599.3, Core 3: 3599.4, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 87.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 87.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 85.0, Core 0: 100.0, Core 1: 50.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.3, core,0: 16.8, uncore,0: 0, dram,0: 0.4, psys,0: 29.5, 
Frequency: Avg: 3623.7, Core 0: 3629.2, Core 1: 3617.0, Core 2: 3619.7, Core 3: 3628.9, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 87.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 87.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.9, core,0: 18.6, uncore,0: 0, dram,0: 0.3, psys,0: 26.5, 
Frequency: Avg: 3586.4, Core 0: 3585.5, Core 1: 3586.1, Core 2: 3586.6, Core 3: 3587.2, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 87.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 87.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 23.2, core,0: 18.6, uncore,0: 0, dram,0: 0.3, psys,0: 23.5, 
Frequency: Avg: 3599.4, Core 0: 3599.4, Core 1: 3599.4, Core 2: 3599.4, Core 3: 3599.4, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.8, core,0: 18.8, uncore,0: 0, dram,0: 0.3, psys,0: 28.1, 
Frequency: Avg: 3586.3, Core 0: 3586.4, Core 1: 3586.3, Core 2: 3586.3, Core 3: 3586.3, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.6, core,0: 18.6, uncore,0: 0, dram,0: 0.3, psys,0: 29.2, 
Frequency: Avg: 3618.2, Core 0: 3620.7, Core 1: 3615.6, Core 2: 3615.6, Core 3: 3620.7, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.4, core,0: 17.9, uncore,0: 0, dram,0: 0.3, psys,0: 27.6, 
Frequency: Avg: 3525.1, Core 0: 3524.3, Core 1: 3524.9, Core 2: 3525.4, Core 3: 3526.0, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.3, core,0: 18.4, uncore,0: 0, dram,0: 0.3, psys,0: 22.5, 
Frequency: Avg: 3602.1, Core 0: 3602.1, Core 1: 3602.1, Core 2: 3602.1, Core 3: 3602.1, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 24.3, core,0: 18.6, uncore,0: 0, dram,0: 0.3, psys,0: 30.1, 
Frequency: Avg: 3603.9, Core 0: 3603.9, Core 1: 3603.9, Core 2: 3603.9, Core 3: 3603.9, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 18.2, core,0: 18.9, uncore,0: 0, dram,0: 0.2, psys,0: 22.1, 
Frequency: Avg: 3800.0, Core 0: 3800.0, Core 1: 3800.0, Core 2: 3800.0, Core 3: 3800.0, Temp: PackageId0,0: 89.0, Core0,0: 85.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 85.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 90.0, Core 0: 100.0, Core 1: 60.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 28.2, core,0: 21.3, uncore,0: 0, dram,0: 0.4, psys,0: 24.3, 
Frequency: Avg: 3691.7, Core 0: 3691.7, Core 1: 3691.7, Core 2: 3691.7, Core 3: 3691.6, Temp: PackageId0,0: 89.0, Core0,0: 85.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 85.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.2, core,0: 18.8, uncore,0: 0, dram,0: 0.3, psys,0: 27.4, 
Frequency: Avg: 3669.9, Core 0: 3669.9, Core 1: 3669.9, Core 2: 3669.9, Core 3: 3669.9, Temp: PackageId0,0: 89.0, Core0,0: 85.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 85.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.4, core,0: 18.9, uncore,0: 0, dram,0: 0.3, psys,0: 28.7, 
Frequency: Avg: 3686.0, Core 0: 3685.9, Core 1: 3686.0, Core 2: 3686.0, Core 3: 3686.0, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 90.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 90.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.2, core,0: 19.1, uncore,0: 0.4, dram,0: 0.6, psys,0: 29.9, 
Frequency: Avg: 3699.9, Core 0: 3699.0, Core 1: 3702.6, Core 2: 3699.0, Core 3: 3699.0, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 90.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 90.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 75.0, Core 0: 100.0, Core 1: 0.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 23.8, core,0: 18.7, uncore,0: 0, dram,0: 0.4, psys,0: 30.3, 
Frequency: Avg: 3707.5, Core 0: 3697.2, Core 1: 3723.7, Core 2: 3721.5, Core 3: 3687.7, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 90.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 90.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.8, core,0: 20.2, uncore,0: 0, dram,0: 0.3, psys,0: 37.7, 
Frequency: Avg: 3685.8, Core 0: 3685.8, Core 1: 3685.8, Core 2: 3685.8, Core 3: 3685.8, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 90.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 90.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.6, core,0: 18.8, uncore,0: 0.5, dram,0: 0.6, psys,0: 34.8, 
Frequency: Avg: 3638.7, Core 0: 3638.0, Core 1: 3638.5, Core 2: 3639.0, Core 3: 3639.4, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 27.2, core,0: 20.0, uncore,0: 0, dram,0: 0.3, psys,0: 40.2, 
Frequency: Avg: 3700.0, Core 0: 3700.0, Core 1: 3700.0, Core 2: 3700.0, Core 3: 3700.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 25.9, core,0: 20.1, uncore,0: 0, dram,0: 0.4, psys,0: 30.2, 
Frequency: Avg: 3709.5, Core 0: 3709.7, Core 1: 3709.0, Core 2: 3709.0, Core 3: 3710.4, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 86.4, Core 0: 66.7, Core 1: 100.0, Core 2: 100.0, Core 3: 80.0, Power: package-0,0: 22.9, core,0: 20.6, uncore,0: 0, dram,0: 0.3, psys,0: 36.3, 
Frequency: Avg: 3600.0, Core 0: 3600.0, Core 1: 3600.0, Core 2: 3600.0, Core 3: 3600.0, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 90.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 90.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 25.0, core,0: 18.8, uncore,0: 0, dram,0: 0.3, psys,0: 29.4, 
Frequency: Avg: 3593.7, Core 0: 3593.7, Core 1: 3593.7, Core 2: 3593.7, Core 3: 3593.6, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 90.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 90.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.5, core,0: 17.2, uncore,0: 0, dram,0: 0.3, psys,0: 37.0, 
Frequency: Avg: 3587.4, Core 0: 3587.4, Core 1: 3587.4, Core 2: 3587.4, Core 3: 3587.4, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 90.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 90.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.9, core,0: 18.0, uncore,0: 0, dram,0: 0.3, psys,0: 34.1, 
Frequency: Avg: 3581.0, Core 0: 3581.0, Core 1: 3581.0, Core 2: 3581.0, Core 3: 3581.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.9, core,0: 16.3, uncore,0: 0, dram,0: 0.3, psys,0: 28.5, 
Frequency: Avg: 3547.5, Core 0: 3547.6, Core 1: 3547.5, Core 2: 3547.5, Core 3: 3547.5, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 24.2, core,0: 18.3, uncore,0: 0, dram,0: 0.3, psys,0: 28.7, 
Frequency: Avg: 3600.0, Core 0: 3600.0, Core 1: 3600.0, Core 2: 3600.0, Core 3: 3600.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 24.1, core,0: 18.4, uncore,0: 0, dram,0: 0.3, psys,0: 38.7, 
Frequency: Avg: 3589.6, Core 0: 3589.6, Core 1: 3589.6, Core 2: 3589.6, Core 3: 3589.6, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 18.5, core,0: 18.4, uncore,0: 0, dram,0: 0.2, psys,0: 29.1, 
Frequency: Avg: 3589.9, Core 0: 3589.9, Core 1: 3589.9, Core 2: 3589.9, Core 3: 3589.9, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.3, core,0: 17.5, uncore,0: 0, dram,0: 0.2, psys,0: 28.0, 
Frequency: Avg: 3621.4, Core 0: 3621.3, Core 1: 3621.3, Core 2: 3621.3, Core 3: 3621.8, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 75.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 0.0, Power: package-0,0: 23.5, core,0: 16.8, uncore,0: 0, dram,0: 0.4, psys,0: 39.3, 
Frequency: Avg: 3624.2, Core 0: 3625.1, Core 1: 3620.4, Core 2: 3627.0, Core 3: 3624.3, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 18.0, core,0: 17.2, uncore,0: 0, dram,0: 0.3, psys,0: 36.5, 
Frequency: Avg: 3595.8, Core 0: 3595.8, Core 1: 3595.8, Core 2: 3595.9, Core 3: 3595.9, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.8, core,0: 17.4, uncore,0: 0, dram,0: 0.3, psys,0: 38.2, 
Frequency: Avg: 3585.0, Core 0: 3585.1, Core 1: 3585.0, Core 2: 3585.0, Core 3: 3585.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 17.8, core,0: 15.7, uncore,0: 0, dram,0: 0.4, psys,0: 32.8, 
Frequency: Avg: 3407.0, Core 0: 3407.0, Core 1: 3407.0, Core 2: 3407.0, Core 3: 3407.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 17.9, core,0: 16.0, uncore,0: 0, dram,0: 0.3, psys,0: 33.7, 
Frequency: Avg: 3584.2, Core 0: 3585.0, Core 1: 3584.5, Core 2: 3584.0, Core 3: 3583.5, Temp: PackageId0,0: 89.0, Core0,0: 87.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 87.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 82.8, Core 0: 62.5, Core 1: 100.0, Core 2: 66.7, Core 3: 100.0, Power: package-0,0: 21.6, core,0: 16.5, uncore,0: 0, dram,0: 0.3, psys,0: 28.8, 
Frequency: Avg: 3419.6, Core 0: 3419.7, Core 1: 3419.7, Core 2: 3419.6, Core 3: 3419.6, Temp: PackageId0,0: 89.0, Core0,0: 87.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 87.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.0, core,0: 15.9, uncore,0: 0, dram,0: 0.3, psys,0: 26.2, 
Frequency: Avg: 3400.0, Core 0: 3400.0, Core 1: 3400.0, Core 2: 3400.0, Core 3: 3400.0, Temp: PackageId0,0: 89.0, Core0,0: 87.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 87.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 17.8, core,0: 15.7, uncore,0: 0, dram,0: 0.3, psys,0: 27.6, 
Frequency: Avg: 3411.8, Core 0: 3411.8, Core 1: 3411.8, Core 2: 3411.8, Core 3: 3411.7, Temp: PackageId0,0: 86.0, Core0,0: 86.0, Core1,0: 86.0, PackageId0,1: 86.0, Core0,1: 86.0, Core1,1: 86.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.9, core,0: 15.8, uncore,0: 0, dram,0: 0.3, psys,0: 26.2, 
Frequency: Avg: 3429.2, Core 0: 3428.8, Core 1: 3428.9, Core 2: 3428.9, Core 3: 3430.1, Temp: PackageId0,0: 86.0, Core0,0: 86.0, Core1,0: 86.0, PackageId0,1: 86.0, Core0,1: 86.0, Core1,1: 86.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 76.5, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 0.0, Power: package-0,0: 20.4, core,0: 14.8, uncore,0: 0, dram,0: 0.4, psys,0: 28.6, 
Frequency: Avg: 3400.0, Core 0: 3400.0, Core 1: 3400.0, Core 2: 3400.0, Core 3: 3400.0, Temp: PackageId0,0: 86.0, Core0,0: 86.0, Core1,0: 86.0, PackageId0,1: 86.0, Core0,1: 86.0, Core1,1: 86.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 18.5, core,0: 15.8, uncore,0: 0, dram,0: 0.3, psys,0: 28.8, 
Frequency: Avg: 3400.0, Core 0: 3400.0, Core 1: 3400.0, Core 2: 3400.0, Core 3: 3400.0, Temp: PackageId0,0: 87.0, Core0,0: 86.0, Core1,0: 87.0, PackageId0,1: 87.0, Core0,1: 86.0, Core1,1: 87.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.4, core,0: 15.9, uncore,0: 0, dram,0: 0.3, psys,0: 26.1, 
Frequency: Avg: 3400.5, Core 0: 3400.5, Core 1: 3400.5, Core 2: 3400.4, Core 3: 3400.4, Temp: PackageId0,0: 87.0, Core0,0: 86.0, Core1,0: 87.0, PackageId0,1: 87.0, Core0,1: 86.0, Core1,1: 87.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 18.4, core,0: 15.6, uncore,0: 0, dram,0: 0.4, psys,0: 29.7, 
Frequency: Avg: 3496.1, Core 0: 3495.4, Core 1: 3495.9, Core 2: 3496.4, Core 3: 3496.9, Temp: PackageId0,0: 87.0, Core0,0: 86.0, Core1,0: 87.0, PackageId0,1: 87.0, Core0,1: 86.0, Core1,1: 87.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.0, core,0: 16.7, uncore,0: 0, dram,0: 0.3, psys,0: 27.9, 
Frequency: Avg: 3557.6, Core 0: 3554.9, Core 1: 3592.7, Core 2: 3528.4, Core 3: 3554.2, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 81.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 81.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 73.9, Core 0: 100.0, Core 1: 0.0, Core 2: 85.7, Core 3: 100.0, Power: package-0,0: 19.5, core,0: 15.2, uncore,0: 0, dram,0: 0.2, psys,0: 17.7, 
Frequency: Avg: 3572.0, Core 0: 3580.9, Core 1: 3568.8, Core 2: 3575.4, Core 3: 3562.8, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 81.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 81.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.8, core,0: 16.5, uncore,0: 0, dram,0: 0.3, psys,0: 21.2, 
Frequency: Avg: 3500.0, Core 0: 3500.0, Core 1: 3500.0, Core 2: 3500.0, Core 3: 3500.0, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 81.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 81.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.9, core,0: 17.3, uncore,0: 0, dram,0: 0.3, psys,0: 27.8, 
Frequency: Avg: 3518.7, Core 0: 3518.7, Core 1: 3518.7, Core 2: 3518.7, Core 3: 3518.7, Temp: PackageId0,0: 87.0, Core0,0: 87.0, Core1,0: 87.0, PackageId0,1: 87.0, Core0,1: 87.0, Core1,1: 87.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 18.9, core,0: 16.5, uncore,0: 0, dram,0: 0.3, psys,0: 26.5, 
Frequency: Avg: 3515.4, Core 0: 3515.4, Core 1: 3515.4, Core 2: 3515.4, Core 3: 3515.4, Temp: PackageId0,0: 87.0, Core0,0: 87.0, Core1,0: 87.0, PackageId0,1: 87.0, Core0,1: 87.0, Core1,1: 87.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.9, core,0: 15.6, uncore,0: 0, dram,0: 0.3, psys,0: 27.5, 
Frequency: Avg: 3756.6, Core 0: 3849.2, Core 1: 3694.9, Core 2: 3786.4, Core 3: 3695.7, Temp: PackageId0,0: 87.0, Core0,0: 87.0, Core1,0: 87.0, PackageId0,1: 87.0, Core0,1: 87.0, Core1,1: 87.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 24.6, core,0: 18.5, uncore,0: 0, dram,0: 0.3, psys,0: 39.5, 
